地方コード,沿線コード,駅コード,沿線,新沿線,駅名,新駅名,Temp,Temp2,沿線CD,駅CD,沿線名,駅名,都道府県名,地方名
1,67,430,根室本線,根室線,新富士,新富士,,,4090,55365,ＪＲ根室本線,新富士,北海道,北海道
1,67,440,根室本線,根室線,釧路,釧路,1,48,4090,55480,ＪＲ根室本線,釧路,北海道,北海道
1,67,450,根室本線,根室線,東釧路,東釧路,1,32,4090,55465,ＪＲ根室本線,東釧路,北海道,北海道
1,67,455,根室本線,根室線,武佐,武佐,,,4090,55370,ＪＲ根室本線,武佐,北海道,北海道
1,67,460,根室本線,根室線,別保,別保,,,4090,55375,ＪＲ根室本線,別保,北海道,北海道
1,67,470,根室本線,根室線,上尾幌,上尾幌,,,4090,55380,ＪＲ根室本線,上尾幌,北海道,北海道
1,67,480,根室本線,根室線,尾幌,尾幌,,,4090,55385,ＪＲ根室本線,尾幌,北海道,北海道
1,67,490,根室本線,根室線,門静,門静,,,4090,55390,ＪＲ根室本線,門静,北海道,北海道
1,67,500,根室本線,根室線,厚岸,厚岸,,,4090,55395,ＪＲ根室本線,厚岸,北海道,北海道
1,67,510,根室本線,根室線,糸魚沢,糸魚沢,,,4090,55400,ＪＲ根室本線,糸魚沢,北海道,北海道
1,67,520,根室本線,根室線,茶内,茶内,,,4090,55405,ＪＲ根室本線,茶内,北海道,北海道
1,67,530,根室本線,根室線,浜中,浜中,,,4090,55410,ＪＲ根室本線,浜中,北海道,北海道
1,67,540,根室本線,根室線,姉別,姉別,,,4090,55415,ＪＲ根室本線,姉別,北海道,北海道
1,67,550,根室本線,根室線,厚床,厚床,,,4090,55420,ＪＲ根室本線,厚床,北海道,北海道
1,67,570,根室本線,根室線,別当賀,別当賀,,,4090,55430,ＪＲ根室本線,別当賀,北海道,北海道
1,67,580,根室本線,根室線,落石,落石,,,4090,55435,ＪＲ根室本線,落石,北海道,北海道
1,67,590,根室本線,根室線,昆布盛,昆布盛,,,4090,55440,ＪＲ根室本線,昆布盛,北海道,北海道
1,67,600,根室本線,根室線,西和田,西和田,,,4090,55445,ＪＲ根室本線,西和田,北海道,北海道
1,67,620,根室本線,根室線,東根室,東根室,,,4090,55455,ＪＲ根室本線,東根室,北海道,北海道
1,67,630,根室本線,根室線,根室,根室,,,4090,55460,ＪＲ根室本線,根室,北海道,北海道
1,68,10,富良野線,富良野線,旭川,旭川,1,15,4095,54435,ＪＲ富良野線,旭川,北海道,北海道
1,68,20,富良野線,富良野線,神楽岡,神楽岡,,,4095,55485,ＪＲ富良野線,神楽岡,北海道,北海道
1,68,25,富良野線,富良野線,緑が丘,緑が丘,,,4095,55490,ＪＲ富良野線,緑が丘,北海道,北海道
1,68,30,富良野線,富良野線,西御料,西御料,,,4095,55495,ＪＲ富良野線,西御料,北海道,北海道
1,68,40,富良野線,富良野線,西瑞穂,西瑞穂,,,4095,55500,ＪＲ富良野線,西瑞穂,北海道,北海道
1,68,50,富良野線,富良野線,西神楽,西神楽,,,4095,55505,ＪＲ富良野線,西神楽,北海道,北海道
1,68,60,富良野線,富良野線,西聖和,西聖和,,,4095,55510,ＪＲ富良野線,西聖和,北海道,北海道
1,68,70,富良野線,富良野線,千代ヶ岡,千代ヶ岡,,,4095,55515,ＪＲ富良野線,千代ヶ岡,北海道,北海道
1,68,80,富良野線,富良野線,北美瑛,北美瑛,,,4095,55520,ＪＲ富良野線,北美瑛,北海道,北海道
1,68,90,富良野線,富良野線,美瑛,美瑛,,,4095,55525,ＪＲ富良野線,美瑛,北海道,北海道
1,68,100,富良野線,富良野線,美馬牛,美馬牛,,,4095,55530,ＪＲ富良野線,美馬牛,北海道,北海道
1,68,110,富良野線,富良野線,上富良野,上富良野,,,4095,55535,ＪＲ富良野線,上富良野,北海道,北海道
1,68,120,富良野線,富良野線,西中,西中,,,4095,55540,ＪＲ富良野線,西中,北海道,北海道
1,68,125,富良野線,富良野線,ラベンダー畑,ラベンダー,,,4095,55543,ＪＲ富良野線,ラベンダー畑,北海道,北海道
1,68,130,富良野線,富良野線,中富良野,中富良野,,,4095,55545,ＪＲ富良野線,中富良野,北海道,北海道
1,68,140,富良野線,富良野線,鹿討,鹿討,,,4095,55550,ＪＲ富良野線,鹿討,北海道,北海道
1,68,150,富良野線,富良野線,学田,学田,,,4095,55555,ＪＲ富良野線,学田,北海道,北海道
1,68,160,富良野線,富良野線,富良野,富良野,1,29,4095,55470,ＪＲ富良野線,富良野,北海道,北海道
1,72,10,宗谷本線,宗谷線,旭川,旭川,1,15,4105,54435,ＪＲ宗谷本線,旭川,北海道,北海道
1,72,20,宗谷本線,宗谷線,旭川四条,旭川四条,1,35,4105,55985,ＪＲ宗谷本線,旭川四条,北海道,北海道
1,72,30,宗谷本線,宗谷線,新旭川,新旭川,1,36,4105,55980,ＪＲ宗谷本線,新旭川,北海道,北海道
1,72,40,宗谷本線,宗谷線,永山,永山,,,4105,55720,ＪＲ宗谷本線,永山,北海道,北海道
1,72,50,宗谷本線,宗谷線,北永山,北永山,,,4105,55725,ＪＲ宗谷本線,北永山,北海道,北海道
1,72,70,宗谷本線,宗谷線,比布,比布,,,4105,55735,ＪＲ宗谷本線,比布,北海道,北海道
1,72,90,宗谷本線,宗谷線,蘭留,蘭留,,,4105,55745,ＪＲ宗谷本線,蘭留,北海道,北海道
1,72,100,宗谷本線,宗谷線,塩狩,塩狩,,,4105,55750,ＪＲ宗谷本線,塩狩,北海道,北海道
1,72,110,宗谷本線,宗谷線,和寒,和寒,,,4105,55755,ＪＲ宗谷本線,和寒,北海道,北海道
1,72,130,宗谷本線,宗谷線,剣淵,剣淵,,,4105,55765,ＪＲ宗谷本線,剣淵,北海道,北海道
1,72,140,宗谷本線,宗谷線,士別,士別,,,4105,55775,ＪＲ宗谷本線,士別,北海道,北海道
1,72,160,宗谷本線,宗谷線,多寄,多寄,,,4105,55785,ＪＲ宗谷本線,多寄,北海道,北海道
1,72,165,宗谷本線,宗谷線,瑞穂,瑞穂,,,4105,55790,ＪＲ宗谷本線,瑞穂,北海道,北海道
1,72,170,宗谷本線,宗谷線,風連,風連,,,4105,55795,ＪＲ宗谷本線,風連,北海道,北海道
1,72,180,宗谷本線,宗谷線,東風連,東風連,,,4105,55800,ＪＲ宗谷本線,東風連,北海道,北海道
1,72,190,宗谷本線,宗谷線,名寄,名寄,,,4105,55805,ＪＲ宗谷本線,名寄,北海道,北海道
1,72,200,宗谷本線,宗谷線,日進,日進,,,4105,55810,ＪＲ宗谷本線,日進,北海道,北海道
1,72,230,宗谷本線,宗谷線,智恵文,智恵文,,,4105,55825,ＪＲ宗谷本線,智恵文,北海道,北海道
1,72,235,宗谷本線,宗谷線,智北,智北,,,4105,55830,ＪＲ宗谷本線,智北,北海道,北海道
1,72,250,宗谷本線,宗谷線,美深,美深,,,4105,55840,ＪＲ宗谷本線,美深,北海道,北海道
1,72,260,宗谷本線,宗谷線,初野,初野,,,4105,55845,ＪＲ宗谷本線,初野,北海道,北海道
1,72,280,宗谷本線,宗谷線,恩根内,恩根内,,,4105,55855,ＪＲ宗谷本線,恩根内,北海道,北海道
1,72,295,宗谷本線,宗谷線,天塩川温泉,天塩川温泉,,,4105,55865,ＪＲ宗谷本線,天塩川温泉,北海道,北海道
1,72,300,宗谷本線,宗谷線,咲来,咲来,,,4105,55870,ＪＲ宗谷本線,咲来,北海道,北海道
1,72,310,宗谷本線,宗谷線,音威子府,音威子府,,,4105,55875,ＪＲ宗谷本線,音威子府,北海道,北海道
1,72,320,宗谷本線,宗谷線,筬島,筬島,,,4105,55880,ＪＲ宗谷本線,筬島,北海道,北海道
1,72,330,宗谷本線,宗谷線,佐久,佐久,,,4105,55885,ＪＲ宗谷本線,佐久,北海道,北海道
1,72,340,宗谷本線,宗谷線,天塩中川,天塩中川,,,4105,55890,ＪＲ宗谷本線,天塩中川,北海道,北海道
1,72,360,宗谷本線,宗谷線,歌内,歌内,,,4105,55895,ＪＲ宗谷本線,歌内,北海道,北海道
1,72,370,宗谷本線,宗谷線,問寒別,問寒別,,,4105,55900,ＪＲ宗谷本線,問寒別,北海道,北海道
1,72,372,宗谷本線,宗谷線,糠南,糠南,,,4105,55905,ＪＲ宗谷本線,糠南,北海道,北海道
1,72,380,宗谷本線,宗谷線,雄信内,雄信内,,,4105,55910,ＪＲ宗谷本線,雄信内,北海道,北海道
1,72,400,宗谷本線,宗谷線,南幌延,南幌延,,,4105,55920,ＪＲ宗谷本線,南幌延,北海道,北海道
1,72,420,宗谷本線,宗谷線,幌延,幌延,,,4105,55930,ＪＲ宗谷本線,幌延,北海道,北海道
1,72,430,宗谷本線,宗谷線,下沼,下沼,,,4105,55940,ＪＲ宗谷本線,下沼,北海道,北海道
1,72,440,宗谷本線,宗谷線,豊富,豊富,,,4105,55945,ＪＲ宗谷本線,豊富,北海道,北海道
1,72,470,宗谷本線,宗谷線,兜沼,兜沼,,,4105,55955,ＪＲ宗谷本線,兜沼,北海道,北海道
1,72,480,宗谷本線,宗谷線,勇知,勇知,,,4105,55960,ＪＲ宗谷本線,勇知,北海道,北海道
1,72,490,宗谷本線,宗谷線,抜海,抜海,,,4105,55965,ＪＲ宗谷本線,抜海,北海道,北海道
1,72,500,宗谷本線,宗谷線,南稚内,南稚内,,,4105,55970,ＪＲ宗谷本線,南稚内,北海道,北海道
1,72,510,宗谷本線,宗谷線,稚内,稚内,,,4105,55975,ＪＲ宗谷本線,稚内,北海道,北海道
1,76,10,石北本線,石北線,旭川,旭川,1,15,4110,54435,ＪＲ石北本線,旭川,北海道,北海道
1,76,20,石北本線,石北線,旭川四条,旭川四条,1,35,4110,55985,ＪＲ石北本線,旭川四条,北海道,北海道
1,76,30,石北本線,石北線,新旭川,新旭川,1,36,4110,55980,ＪＲ石北本線,新旭川,北海道,北海道
1,76,35,石北本線,石北線,南永山,南永山,,,4110,55990,ＪＲ石北本線,南永山,北海道,北海道
1,76,40,石北本線,石北線,東旭川,東旭川,,,4110,55995,ＪＲ石北本線,東旭川,北海道,北海道
1,76,50,石北本線,石北線,桜岡,桜岡,,,4110,56005,ＪＲ石北本線,桜岡,北海道,北海道
1,76,60,石北本線,石北線,当麻,当麻,,,4110,56010,ＪＲ石北本線,当麻,北海道,北海道
1,76,70,石北本線,石北線,伊香牛,伊香牛,,,4110,56020,ＪＲ石北本線,伊香牛,北海道,北海道
1,76,80,石北本線,石北線,愛別,愛別,,,4110,56025,ＪＲ石北本線,愛別,北海道,北海道
1,76,90,石北本線,石北線,中愛別,中愛別,,,4110,56030,ＪＲ石北本線,中愛別,北海道,北海道
1,76,95,石北本線,石北線,愛山,愛山,,,4110,56035,ＪＲ石北本線,愛山,北海道,北海道
1,76,100,石北本線,石北線,安足間,安足間,,,4110,56040,ＪＲ石北本線,安足間,北海道,北海道
1,76,110,石北本線,石北線,上川,上川,,,4110,56050,ＪＲ石北本線,上川,北海道,北海道
1,76,160,石北本線,石北線,白滝,白滝,,,4110,56060,ＪＲ石北本線,白滝,北海道,北海道
1,76,180,石北本線,石北線,丸瀬布,丸瀬布,,,4110,56075,ＪＲ石北本線,丸瀬布,北海道,北海道
1,76,190,石北本線,石北線,瀬戸瀬,瀬戸瀬,,,4110,56080,ＪＲ石北本線,瀬戸瀬,北海道,北海道
1,76,200,石北本線,石北線,遠軽,遠軽,,,4110,56090,ＪＲ石北本線,遠軽,北海道,北海道
1,76,210,石北本線,石北線,安国,安国,,,4110,56095,ＪＲ石北本線,安国,北海道,北海道
1,76,220,石北本線,石北線,生田原,生田原,,,4110,56105,ＪＲ石北本線,生田原,北海道,北海道
1,76,235,石北本線,石北線,西留辺蘂,西留辺蘂,,,4110,56115,ＪＲ石北本線,西留辺蘂,北海道,北海道
1,76,240,石北本線,石北線,留辺蘂,留辺蘂,,,4110,56120,ＪＲ石北本線,留辺蘂,北海道,北海道
1,76,250,石北本線,石北線,相内,相内,,,4110,56125,ＪＲ石北本線,相内,北海道,北海道
1,76,260,石北本線,石北線,東相内,東相内,,,4110,56130,ＪＲ石北本線,東相内,北海道,北海道
1,76,265,石北本線,石北線,西北見,西北見,,,4110,56135,ＪＲ石北本線,西北見,北海道,北海道
1,76,270,石北本線,石北線,北見,北見,,,4110,55715,ＪＲ石北本線,北見,北海道,北海道
1,76,272,石北本線,石北線,柏陽,柏陽,,,4110,56140,ＪＲ石北本線,柏陽,北海道,北海道
1,76,275,石北本線,石北線,愛し野,愛し野,,,4110,56145,ＪＲ石北本線,愛し野,北海道,北海道
1,76,280,石北本線,石北線,端野,端野,,,4110,56150,ＪＲ石北本線,端野,北海道,北海道
1,76,290,石北本線,石北線,緋牛内,緋牛内,,,4110,56155,ＪＲ石北本線,緋牛内,北海道,北海道
1,76,300,石北本線,石北線,美幌,美幌,,,4110,56160,ＪＲ石北本線,美幌,北海道,北海道
1,76,310,石北本線,石北線,西女満別,西女満別,,,4110,56165,ＪＲ石北本線,西女満別,北海道,北海道
1,76,320,石北本線,石北線,女満別,女満別,,,4110,56170,ＪＲ石北本線,女満別,北海道,北海道
1,76,330,石北本線,石北線,呼人,呼人,,,4110,56175,ＪＲ石北本線,呼人,北海道,北海道
1,76,340,石北本線,石北線,網走,網走,1,41,4110,56180,ＪＲ石北本線,網走,北海道,北海道
1,77,10,釧網本線,釧網線,網走,網走,1,41,4115,56180,ＪＲ釧網本線,網走,北海道,北海道
1,77,15,釧網本線,釧網線,桂台,桂台,,,4115,56185,ＪＲ釧網本線,桂台,北海道,北海道
1,77,20,釧網本線,釧網線,鱒浦,鱒浦,,,4115,56190,ＪＲ釧網本線,鱒浦,北海道,北海道
1,77,30,釧網本線,釧網線,藻琴,藻琴,,,4115,56195,ＪＲ釧網本線,藻琴,北海道,北海道
1,77,40,釧網本線,釧網線,北浜,北浜,,,4115,56200,ＪＲ釧網本線,北浜,北海道,北海道
1,77,45,釧網本線,釧網線,原生花園,原生花園,,,4115,56205,ＪＲ釧網本線,原生花園,北海道,北海道
1,77,50,釧網本線,釧網線,浜小清水,浜小清水,,,4115,56210,ＪＲ釧網本線,浜小清水,北海道,北海道
1,77,60,釧網本線,釧網線,止別,止別,,,4115,56215,ＪＲ釧網本線,止別,北海道,北海道
1,77,70,釧網本線,釧網線,知床斜里,知床斜里,,,4115,56220,ＪＲ釧網本線,知床斜里,北海道,北海道
1,77,80,釧網本線,釧網線,中斜里,中斜里,,,4115,56225,ＪＲ釧網本線,中斜里,北海道,北海道
1,77,100,釧網本線,釧網線,清里町,清里町,,,4115,56235,ＪＲ釧網本線,清里町,北海道,北海道
1,77,110,釧網本線,釧網線,札弦,札弦,,,4115,56240,ＪＲ釧網本線,札弦,北海道,北海道
1,77,120,釧網本線,釧網線,緑,緑,,,4115,56245,ＪＲ釧網本線,緑,北海道,北海道
1,77,130,釧網本線,釧網線,川湯温泉,川湯温泉,,,4115,56250,ＪＲ釧網本線,川湯温泉,北海道,北海道
1,77,140,釧網本線,釧網線,美留和,美留和,,,4115,56255,ＪＲ釧網本線,美留和,北海道,北海道
1,77,150,釧網本線,釧網線,摩周,摩周,,,4115,56260,ＪＲ釧網本線,摩周,北海道,北海道
1,77,170,釧網本線,釧網線,磯分内,磯分内,,,4115,56270,ＪＲ釧網本線,磯分内,北海道,北海道
1,77,180,釧網本線,釧網線,標茶,標茶,,,4115,56275,ＪＲ釧網本線,標茶,北海道,北海道
1,77,200,釧網本線,釧網線,茅沼,茅沼,,,4115,56285,ＪＲ釧網本線,茅沼,北海道,北海道
1,77,210,釧網本線,釧網線,塘路,塘路,,,4115,56290,ＪＲ釧網本線,塘路,北海道,北海道
1,77,220,釧網本線,釧網線,細岡,細岡,,,4115,56295,ＪＲ釧網本線,細岡,北海道,北海道
1,77,225,釧網本線,釧網線,釧路湿原,釧路湿原,,,4115,56300,ＪＲ釧網本線,釧路湿原,北海道,北海道
1,77,230,釧網本線,釧網線,遠矢,遠矢,,,4115,56305,ＪＲ釧網本線,遠矢,北海道,北海道
1,77,240,釧網本線,釧網線,東釧路,東釧路,1,32,4115,55465,ＪＲ釧網本線,東釧路,北海道,北海道
1,77,250,釧網本線,釧網線,釧路,釧路,1,48,4115,55480,ＪＲ釧網本線,釧路,北海道,北海道
1,82,10,札幌市南北線,地下南北線,麻生,麻生,,,4060,790,地下鉄南北線,麻生,北海道,北海道
1,82,20,札幌市南北線,地下南北線,北３４条,北３４条,,,4060,11200,地下鉄南北線,北３４条,北海道,北海道
1,82,30,札幌市南北線,地下南北線,北２４条,北２４条,,,4060,11410,地下鉄南北線,北２４条,北海道,北海道
1,82,40,札幌市南北線,地下南北線,北１８条,北１８条,,,4060,11250,地下鉄南北線,北１８条,北海道,北海道
1,82,50,札幌市南北線,地下南北線,北１２条,北１２条,,,4060,11240,地下鉄南北線,北１２条,北海道,北海道
1,82,60,札幌市南北線,地下南北線,さっぽろ,さっぽろ,1,8,4060,16380,地下鉄南北線,さっぽろ,北海道,北海道
1,82,70,札幌市南北線,地下南北線,大通,大通,1,43,4060,6070,地下鉄南北線,大通,北海道,北海道
1,82,80,札幌市南北線,地下南北線,すすきの,すすきの,1,44,4060,20690,地下鉄南北線,すすきの,北海道,北海道
1,82,90,札幌市南北線,地下南北線,中島公園,中島公園,,,4060,27100,地下鉄南北線,中島公園,北海道,北海道
1,82,100,札幌市南北線,地下南北線,幌平橋,幌平橋,,,4060,35250,地下鉄南北線,幌平橋,北海道,北海道
1,82,110,札幌市南北線,地下南北線,中の島,中の島,,,4060,27330,地下鉄南北線,中の島,北海道,北海道
1,82,120,札幌市南北線,地下南北線,平岸,平岸,,,4060,33250,地下鉄南北線,平岸,北海道,北海道
1,82,130,札幌市南北線,地下南北線,南平岸,南平岸,,,4060,37740,地下鉄南北線,南平岸,北海道,北海道
1,82,140,札幌市南北線,地下南北線,澄川,澄川,,,4060,20820,地下鉄南北線,澄川,北海道,北海道
1,82,150,札幌市南北線,地下南北線,自衛隊前,自衛隊前,,,4060,17020,地下鉄南北線,自衛隊前,北海道,北海道
1,82,160,札幌市南北線,地下南北線,真駒内,真駒内,,,4060,35680,地下鉄南北線,真駒内,北海道,北海道
1,83,6,札幌市東西線,地下東西線,宮の沢,宮の沢,,,4050,56340,地下鉄東西線,宮の沢,北海道,北海道
1,83,8,札幌市東西線,地下東西線,発寒南,発寒南,,,4050,56345,地下鉄東西線,発寒南,北海道,北海道
1,83,10,札幌市東西線,地下東西線,琴似,琴似,1,6,4050,79940,地下鉄東西線,琴似,北海道,北海道
1,83,20,札幌市東西線,地下東西線,二十四軒,二十四軒,,,4050,29490,地下鉄東西線,二十四軒,北海道,北海道
1,83,30,札幌市東西線,地下東西線,西２８丁目,西２８丁目,,,4050,29150,地下鉄東西線,西２８丁目,北海道,北海道
1,83,40,札幌市東西線,地下東西線,円山公園,円山公園,,,4050,36210,地下鉄東西線,円山公園,北海道,北海道
1,83,50,札幌市東西線,地下東西線,西１８丁目,西１８丁目,,,4050,28830,地下鉄東西線,西１８丁目,北海道,北海道
1,83,60,札幌市東西線,地下東西線,西１１丁目,西１１丁目,,,4050,28810,地下鉄東西線,西１１丁目,北海道,北海道
1,83,70,札幌市東西線,地下東西線,大通,大通,1,43,4050,6070,地下鉄東西線,大通,北海道,北海道
1,83,80,札幌市東西線,地下東西線,バスセンター前,バスセンタ,,,4050,30510,地下鉄東西線,バスセンター前,北海道,北海道
