沿線CD	駅CD	沿線名	駅名	都道府県名
7510	82230	ＪＲ牟岐線	羽ノ浦	徳島県
7510	82880	ＪＲ牟岐線	西原	徳島県
7510	82115	ＪＲ牟岐線	阿波中島	徳島県
7510	82055	ＪＲ牟岐線	阿南	徳島県
7510	82470	ＪＲ牟岐線	見能林	徳島県
7510	82070	ＪＲ牟岐線	阿波橘	徳島県
7510	82430	ＪＲ牟岐線	桑野	徳島県
7510	82855	ＪＲ牟岐線	新野	徳島県
7510	82130	ＪＲ牟岐線	阿波福井	徳島県
7510	83550	ＪＲ牟岐線	由岐	徳島県
7510	83140	ＪＲ牟岐線	田井ノ浜	徳島県
7510	83520	ＪＲ牟岐線	木岐	徳島県
7510	83460	ＪＲ牟岐線	北河内	徳島県
7510	83300	ＪＲ牟岐線	日和佐	徳島県
7510	82655	ＪＲ牟岐線	山河内	徳島県
7510	83440	ＪＲ牟岐線	辺川	徳島県
7510	83500	ＪＲ牟岐線	牟岐	徳島県
7510	82640	ＪＲ牟岐線	鯖瀬	徳島県
7510	82945	ＪＲ牟岐線	浅川	徳島県
7510	82065	ＪＲ牟岐線	阿波海南	徳島県
7510	82310	ＪＲ牟岐線	海部	徳島県
7515	82310	阿佐海岸鉄道阿佐東線	海部	徳島県
7515	82720	阿佐海岸鉄道阿佐東線	宍喰	徳島県
7515	82560	阿佐海岸鉄道阿佐東線	甲浦	高知県
7360	80065	ＪＲ土讃線	多度津	香川県
7360	80215	ＪＲ土讃線	金蔵寺	香川県
7360	80220	ＪＲ土讃線	善通寺	香川県
7360	80225	ＪＲ土讃線	琴平	香川県
7360	80230	ＪＲ土讃線	塩入	香川県
7360	80235	ＪＲ土讃線	黒川	香川県
7360	80245	ＪＲ土讃線	讃岐財田	香川県
7360	83130	ＪＲ土讃線	坪尻	徳島県
7360	83325	ＪＲ土讃線	箸蔵	徳島県
7360	83120	ＪＲ土讃線	佃	徳島県
7360	82110	ＪＲ土讃線	阿波池田	徳島県
7360	82650	ＪＲ土讃線	三縄	徳島県
7360	82955	ＪＲ土讃線	祖谷口	徳島県
7360	82085	ＪＲ土讃線	阿波川口	徳島県
7360	82785	ＪＲ土讃線	小歩危	徳島県
7360	83020	ＪＲ土讃線	大歩危	徳島県
7360	83170	ＪＲ土讃線	土佐岩原	高知県
7360	83450	ＪＲ土讃線	豊永	高知県
7360	83015	ＪＲ土讃線	大田口	高知県
7360	83180	ＪＲ土讃線	土佐穴内	高知県
7360	83010	ＪＲ土讃線	大杉	高知県
7360	83235	ＪＲ土讃線	土佐北川	高知県
7360	82315	ＪＲ土讃線	角茂谷	高知県
7360	83355	ＪＲ土讃線	繁藤	高知県
7360	82840	ＪＲ土讃線	新改	高知県
7360	83190	ＪＲ土讃線	土佐山田	高知県
7360	82665	ＪＲ土讃線	山田西町	高知県
7360	83220	ＪＲ土讃線	土佐長岡	高知県
7360	82485	ＪＲ土讃線	後免	高知県
7360	83215	ＪＲ土讃線	土佐大津	高知県
7360	83400	ＪＲ土讃線	布師田	高知県
7360	83160	ＪＲ土讃線	土佐一宮	高知県
7360	83615	ＪＲ土讃線	薊野	高知県
7360	82580	ＪＲ土讃線	高知	高知県
7360	83305	ＪＲ土讃線	入明	高知県
7360	82245	ＪＲ土讃線	円行寺口	高知県
7360	82135	ＪＲ土讃線	旭	高知県
7360	82595	ＪＲ土讃線	高知商業前	高知県
7360	83095	ＪＲ土讃線	朝倉	高知県
7360	82710	ＪＲ土讃線	枝川	高知県
7360	82185	ＪＲ土讃線	伊野	高知県
7360	83315	ＪＲ土讃線	波川	高知県
7360	82775	ＪＲ土讃線	小村神社前	高知県
7360	83290	ＪＲ土讃線	日下	高知県
7360	82255	ＪＲ土讃線	岡花	高知県
7360	83165	ＪＲ土讃線	土佐加茂	高知県
7360	82890	ＪＲ土讃線	西佐川	高知県
7360	82630	ＪＲ土讃線	佐川	高知県
7360	82400	ＪＲ土讃線	襟野々	高知県
7360	83155	ＪＲ土讃線	斗賀野	高知県
7360	82480	ＪＲ土讃線	吾桑	高知県
7360	82975	ＪＲ土讃線	多ノ郷	高知県
7360	82995	ＪＲ土讃線	大間	高知県
7360	82865	ＪＲ土讃線	須崎	高知県
7360	83205	ＪＲ土讃線	土佐新荘	高知県
7360	82175	ＪＲ土讃線	安和	高知県
7360	83175	ＪＲ土讃線	土佐久礼	高知県
7360	82235	ＪＲ土讃線	影野	高知県
7360	83590	ＪＲ土讃線	六反地	高知県
7360	82860	ＪＲ土讃線	仁井田	高知県
7360	82420	ＪＲ土讃線	窪川	高知県
7345	52925	ＪＲ本四備讃線	宇多津	香川県
7345	80055	ＪＲ本四備讃線	丸亀	香川県
7345	52930	ＪＲ本四備讃線	坂出	香川県
7365	80250	高松琴平電鉄琴平線	高松築港	香川県
7365	80255	高松琴平電鉄琴平線	片原町	香川県
7365	80260	高松琴平電鉄琴平線	瓦町	香川県
7365	80265	高松琴平電鉄琴平線	栗林公園	香川県
7365	80270	高松琴平電鉄琴平線	三条	香川県
7365	80275	高松琴平電鉄琴平線	太田	香川県
7365	80280	高松琴平電鉄琴平線	仏生山	香川県
7365	80285	高松琴平電鉄琴平線	空港通り	香川県
7365	80290	高松琴平電鉄琴平線	一宮	香川県
7365	80295	高松琴平電鉄琴平線	円座	香川県
7365	80300	高松琴平電鉄琴平線	岡本	香川県
7365	80305	高松琴平電鉄琴平線	挿頭丘	香川県
7365	80310	高松琴平電鉄琴平線	畑田	香川県
7365	80315	高松琴平電鉄琴平線	陶	香川県
7365	83785	高松琴平電鉄琴平線	綾川	香川県
7365	80320	高松琴平電鉄琴平線	滝宮	香川県
7365	80325	高松琴平電鉄琴平線	羽床	香川県
7365	80330	高松琴平電鉄琴平線	栗熊	香川県
7365	80335	高松琴平電鉄琴平線	岡田	香川県
7365	80340	高松琴平電鉄琴平線	羽間	香川県
7365	80345	高松琴平電鉄琴平線	榎井	香川県
7365	80350	高松琴平電鉄琴平線	琴電琴平	香川県
7370	80260	高松琴平電鉄長尾線	瓦町	香川県
7370	80355	高松琴平電鉄長尾線	花園	香川県
7370	80360	高松琴平電鉄長尾線	林道	香川県
7370	80365	高松琴平電鉄長尾線	木太東口	香川県
7370	80370	高松琴平電鉄長尾線	元山	香川県
7370	80375	高松琴平電鉄長尾線	水田	香川県
7370	80380	高松琴平電鉄長尾線	西前田	香川県
7370	80385	高松琴平電鉄長尾線	高田	香川県
7370	80390	高松琴平電鉄長尾線	池戸	香川県
7370	80395	高松琴平電鉄長尾線	農学部前	香川県
7370	80400	高松琴平電鉄長尾線	平木	香川県
7370	80405	高松琴平電鉄長尾線	学園通り	香川県
7370	80410	高松琴平電鉄長尾線	白山	香川県
7370	80415	高松琴平電鉄長尾線	井戸	香川県
7370	80420	高松琴平電鉄長尾線	公文明	香川県
7370	80425	高松琴平電鉄長尾線	長尾	香川県
7375	80260	高松琴平電鉄志度線	瓦町	香川県
7375	80430	高松琴平電鉄志度線	今橋	香川県
7375	80435	高松琴平電鉄志度線	松島二丁目	香川県
7375	80440	高松琴平電鉄志度線	沖松島	香川県
7375	80445	高松琴平電鉄志度線	春日川	香川県
7375	80450	高松琴平電鉄志度線	潟元	香川県
7375	80455	高松琴平電鉄志度線	琴電屋島	香川県
7375	80460	高松琴平電鉄志度線	古高松	香川県
7375	80465	高松琴平電鉄志度線	八栗	香川県
7375	80470	高松琴平電鉄志度線	六万寺	香川県
7375	80475	高松琴平電鉄志度線	大町	香川県
7375	80480	高松琴平電鉄志度線	八栗新道	香川県
7375	80485	高松琴平電鉄志度線	塩屋	香川県
7375	80490	高松琴平電鉄志度線	房前	香川県
7375	80495	高松琴平電鉄志度線	原	香川県
7375	80500	高松琴平電鉄志度線	琴電志度	香川県
7400	81265	ＪＲ内子線	新谷	愛媛県
7400	81270	ＪＲ内子線	喜多山	愛媛県
7400	81275	ＪＲ内子線	五十崎	愛媛県
7400	81280	ＪＲ内子線	内子	愛媛県
7405	82420	ＪＲ予土線	窪川	高知県
7405	82735	ＪＲ予土線	若井	高知県
7405	82290	ＪＲ予土線	家地川	高知県
7405	82985	ＪＲ予土線	打井川	高知県
7405	83210	ＪＲ予土線	土佐大正	高知県
7405	83195	ＪＲ予土線	土佐昭和	高知県
7405	82750	ＪＲ予土線	十川	高知県
7405	83340	ＪＲ予土線	半家	高知県
7405	82555	ＪＲ予土線	江川崎	高知県
7405	82875	ＪＲ予土線	西ヶ方	高知県
7405	81285	ＪＲ予土線	真土	愛媛県
7405	81290	ＪＲ予土線	吉野生	愛媛県
7405	81295	ＪＲ予土線	松丸	愛媛県
7405	81300	ＪＲ予土線	出目	愛媛県
7405	81305	ＪＲ予土線	近永	愛媛県
7405	81310	ＪＲ予土線	深田	愛媛県
7405	81315	ＪＲ予土線	大内	愛媛県
7405	81320	ＪＲ予土線	二名	愛媛県
7405	81325	ＪＲ予土線	伊予宮野下	愛媛県
7405	81330	ＪＲ予土線	務田	愛媛県
7405	81335	ＪＲ予土線	北宇和島	愛媛県
7405	81340	ＪＲ予土線	宇和島	愛媛県
7410	81345	伊予鉄道高浜線	高浜	愛媛県
7410	81350	伊予鉄道高浜線	梅津寺	愛媛県
7410	81355	伊予鉄道高浜線	港山	愛媛県
7410	81360	伊予鉄道高浜線	三津	愛媛県
7410	81365	伊予鉄道高浜線	山西	愛媛県
7410	81370	伊予鉄道高浜線	西衣山	愛媛県
7410	81375	伊予鉄道高浜線	衣山	愛媛県
7410	81380	伊予鉄道高浜線	古町	愛媛県
7410	81545	伊予鉄道高浜線	大手町	愛媛県
7410	81455	伊予鉄道高浜線	松山市	愛媛県
7415	81455	伊予鉄道郡中線	松山市	愛媛県
7415	81400	伊予鉄道郡中線	土橋	愛媛県
7415	81405	伊予鉄道郡中線	土居田	愛媛県
7415	81410	伊予鉄道郡中線	余戸	愛媛県
7415	81415	伊予鉄道郡中線	鎌田	愛媛県
7415	81420	伊予鉄道郡中線	岡田	愛媛県
7415	81425	伊予鉄道郡中線	古泉	愛媛県
7415	81430	伊予鉄道郡中線	松前	愛媛県
7415	81435	伊予鉄道郡中線	地蔵町	愛媛県
7415	81440	伊予鉄道郡中線	新川	愛媛県
7415	81445	伊予鉄道郡中線	郡中	愛媛県
7415	81450	伊予鉄道郡中線	郡中港	愛媛県
7420	81455	伊予鉄道横河原線	松山市	愛媛県
7420	81460	伊予鉄道横河原線	石手川公園	愛媛県
7420	81465	伊予鉄道横河原線	いよ立花	愛媛県
7420	81470	伊予鉄道横河原線	福音寺	愛媛県
7420	81475	伊予鉄道横河原線	北久米	愛媛県
7420	81480	伊予鉄道横河原線	久米	愛媛県
7420	81485	伊予鉄道横河原線	鷹ノ子	愛媛県
7420	81490	伊予鉄道横河原線	平井	愛媛県
7420	81495	伊予鉄道横河原線	梅本	愛媛県
7420	81500	伊予鉄道横河原線	牛渕団地前	愛媛県
7420	81505	伊予鉄道横河原線	牛渕	愛媛県
7420	81510	伊予鉄道横河原線	田窪	愛媛県
7420	81515	伊予鉄道横河原線	見奈良	愛媛県
7420	81520	伊予鉄道横河原線	愛大医学部南口	愛媛県
7420	81525	伊予鉄道横河原線	横河原	愛媛県
7425	81530	伊予鉄道環状線	松山市駅	愛媛県
7425	81635	伊予鉄道環状線	南堀端	愛媛県
7425	81660	伊予鉄道環状線	西堀端	愛媛県
7425	81545	伊予鉄道環状線	大手町	愛媛県
7425	81550	伊予鉄道環状線	ＪＲ松山駅前	愛媛県
7425	81555	伊予鉄道環状線	宮田町	愛媛県
7425	81380	伊予鉄道環状線	古町	愛媛県
7425	81565	伊予鉄道環状線	萱町六丁目	愛媛県
7425	81680	伊予鉄道環状線	本町六丁目	愛媛県
7425	81575	伊予鉄道環状線	木屋町	愛媛県
7425	81580	伊予鉄道環状線	高砂町	愛媛県
7425	81585	伊予鉄道環状線	清水町	愛媛県
7425	81590	伊予鉄道環状線	鉄砲町	愛媛県
7425	81595	伊予鉄道環状線	赤十字病院前	愛媛県
7425	81600	伊予鉄道環状線	平和通一丁目	愛媛県
7425	81655	伊予鉄道環状線	上一万	愛媛県
7425	81610	伊予鉄道環状線	警察署前	愛媛県
7425	81615	伊予鉄道環状線	勝山町	愛媛県
7425	81620	伊予鉄道環状線	大街道	愛媛県
7425	81625	伊予鉄道環状線	県庁前	愛媛県
7425	81630	伊予鉄道環状線	市役所前	愛媛県
7430	81640	伊予鉄道城南線	道後温泉	愛媛県
7430	81645	伊予鉄道城南線	道後公園	愛媛県
7430	81650	伊予鉄道城南線	南町	愛媛県
7430	81655	伊予鉄道城南線	上一万	愛媛県
7435	81530	伊予鉄道本町線	松山市駅	愛媛県
7435	81635	伊予鉄道本町線	南堀端	愛媛県
7435	81638	伊予鉄道本町線	本町一丁目	愛媛県
7435	81665	伊予鉄道本町線	本町三丁目	愛媛県
7435	81670	伊予鉄道本町線	本町四丁目	愛媛県
7435	81675	伊予鉄道本町線	本町五丁目	愛媛県
7435	81680	伊予鉄道本町線	本町六丁目	愛媛県
7570	82585	とさでん交通桟橋線	高知駅前	高知県
7570	82590	とさでん交通桟橋線	高知橋	高知県
7570	83580	とさでん交通桟橋線	蓮池町通	高知県
7570	82025	とさでん交通桟橋線	はりまや橋	高知県
7570	83320	とさでん交通桟橋線	梅の辻	高知県
7570	82675	とさでん交通桟橋線	桟橋通一丁目	高知県
7570	82695	とさでん交通桟橋線	桟橋通二丁目	高知県
7570	82685	とさでん交通桟橋線	桟橋通三丁目	高知県
7570	82690	とさでん交通桟橋線	桟橋通四丁目	高知県
7570	82670	とさでん交通桟橋線	桟橋車庫前	高知県
7570	82680	とさでん交通桟橋線	桟橋通五丁目	高知県
7560	82025	とさでん交通伊野線	はりまや橋	高知県
7560	83490	とさでん交通伊野線	堀詰	高知県
7560	83000	とさでん交通伊野線	大橋通	高知県
7560	82600	とさでん交通伊野線	高知城前	高知県
7560	82460	とさでん交通伊野線	県庁前	高知県
7560	82010	とさでん交通伊野線	グランド通	高知県
7560	83610	とさでん交通伊野線	枡形	高知県
7560	82805	とさでん交通伊野線	上町一丁目	高知県
7560	82820	とさでん交通伊野線	上町二丁目	高知県
7560	82815	とさでん交通伊野線	上町四丁目	高知県
7560	82810	とさでん交通伊野線	上町五丁目	高知県
7560	82145	とさでん交通伊野線	旭町一丁目	高知県
7560	82140	とさでん交通伊野線	旭駅前通	高知県
7560	82150	とさでん交通伊野線	旭町三丁目	高知県
7560	82435	とさでん交通伊野線	蛍橋	高知県
7560	82395	とさでん交通伊野線	鏡川橋	高知県
7560	82340	とさでん交通伊野線	鴨部	高知県
7560	82765	とさでん交通伊野線	曙町東町	高知県
7560	82760	とさでん交通伊野線	曙町	高知県
7560	83100	とさでん交通伊野線	朝倉	高知県
7560	83105	とさでん交通伊野線	朝倉駅前	高知県
7560	83110	とさでん交通伊野線	朝倉神社前	高知県
7560	82370	とさでん交通伊野線	宮の奥	高知県
7560	83605	とさでん交通伊野線	咥内	高知県
7560	82220	とさでん交通伊野線	宇治団地前	高知県
7560	83335	とさでん交通伊野線	八代通	高知県
7560	83075	とさでん交通伊野線	中山	高知県
7560	82705	とさでん交通伊野線	枝川	高知県
7560	82200	とさでん交通伊野線	伊野商業前	高知県
7560	83485	とさでん交通伊野線	北内	高知県
7560	83465	とさでん交通伊野線	北山	高知県
7560	83510	とさでん交通伊野線	鳴谷	高知県
7560	82195	とさでん交通伊野線	伊野駅前	高知県
7560	82190	とさでん交通伊野線	伊野	高知県
7565	82025	とさでん交通後免線	はりまや橋	高知県
7565	82015	とさでん交通後免線	デンテツターミナル	高知県
7565	82635	とさでん交通後免線	菜園場町	高知県
7565	83445	とさでん交通後免線	宝永町	高知県
7565	83035	とさでん交通後免線	知寄町一丁目	高知県
7565	83045	とさでん交通後免線	知寄町二丁目	高知県
7565	83030	とさでん交通後免線	知寄町	高知県
7565	83040	とさでん交通後免線	知寄町三丁目	高知県
7565	82330	とさでん交通後免線	葛島東詰	高知県
7565	82885	とさでん交通後免線	西高須	高知県
7565	82465	とさでん交通後免線	県立美術館通	高知県
7565	82575	とさでん交通後免線	高須	高知県
7565	83425	とさでん交通後免線	文珠通	高知県
7565	82300	とさでん交通後免線	介良通	高知県
7565	82850	とさでん交通後免線	新木	高知県
7565	83260	とさでん交通後免線	東新木	高知県
7565	83145	とさでん交通後免線	田辺島通	高知県
7565	82715	とさでん交通後免線	鹿児	高知県
7565	82740	とさでん交通後免線	舟戸	高知県
7565	83455	とさでん交通後免線	北浦	高知県
7565	83575	とさでん交通後免線	領石通	高知県
7565	82870	とさでん交通後免線	清和学園前	高知県
7565	82215	とさでん交通後免線	一条橋	高知県
7565	83505	とさでん交通後免線	明見橋	高知県
7565	83115	とさでん交通後免線	長崎	高知県
7565	82790	とさでん交通後免線	小篭通	高知県
7565	82730	とさでん交通後免線	篠原	高知県
7565	82745	とさでん交通後免線	住吉通	高知県
7565	83250	とさでん交通後免線	東工業前	高知県
7565	82490	とさでん交通後免線	後免西町	高知県
7565	82495	とさでん交通後免線	後免中町	高知県
7565	82510	とさでん交通後免線	後免東町	高知県
7565	82505	とさでん交通後免線	後免町	高知県
7550	82420	土佐くろしお鉄道宿毛線	窪川	高知県
7550	82735	土佐くろしお鉄道宿毛線	若井	高知県
7550	82295	土佐くろしお鉄道宿毛線	荷稲	高知県
7550	82205	土佐くろしお鉄道宿毛線	伊与喜	高知県
7550	83185	土佐くろしお鉄道宿毛線	土佐佐賀	高知県
7550	82620	土佐くろしお鉄道宿毛線	佐賀公園	高知県
7550	83230	土佐くろしお鉄道宿毛線	土佐白浜	高知県
7550	83540	土佐くろしお鉄道宿毛線	有井川	高知県
7550	83200	土佐くろしお鉄道宿毛線	土佐上川口	高知県
7550	82305	土佐くろしお鉄道宿毛線	海の王迎	高知県
7550	83410	土佐くろしお鉄道宿毛線	浮鞭	高知県
7550	83225	土佐くろしお鉄道宿毛線	土佐入野	高知県
7550	82905	土佐くろしお鉄道宿毛線	西大方	高知県
7550	82475	土佐くろしお鉄道宿毛線	古津賀	高知県
7550	83080	土佐くろしお鉄道宿毛線	中村	高知県
7550	82415	土佐くろしお鉄道宿毛線	具同	高知県
7550	82615	土佐くろしお鉄道宿毛線	国見	高知県
7550	83545	土佐くろしお鉄道宿毛線	有岡	高知県
7550	82525	土佐くろしお鉄道宿毛線	工業団地	高知県
7550	83430	土佐くろしお鉄道宿毛線	平田	高知県
7550	83255	土佐くろしお鉄道宿毛線	東宿毛	高知県
7550	82755	土佐くろしお鉄道宿毛線	宿毛	高知県
7555	82485	土佐くろしお鉄道阿佐線	後免	高知県
7555	82500	土佐くろしお鉄道阿佐線	後免町	高知県
7555	83565	土佐くろしお鉄道阿佐線	立田	高知県
7555	82020	土佐くろしお鉄道阿佐線	のいち	高知県
7555	82045	土佐くろしお鉄道阿佐線	よしかわ	高知県
7555	82000	土佐くろしお鉄道阿佐線	あかおか	高知県
7555	82565	土佐くろしお鉄道阿佐線	香我美	高知県
7555	83525	土佐くろしお鉄道阿佐線	夜須	高知県
7555	82910	土佐くろしお鉄道阿佐線	西分	高知県
7555	83595	土佐くろしお鉄道阿佐線	和食	高知県
7555	82935	土佐くろしお鉄道阿佐線	赤野	高知県
7555	82450	土佐くろしお鉄道阿佐線	穴内	高知県
7555	82375	土佐くろしお鉄道阿佐線	球場前	高知県
7555	82165	土佐くろしお鉄道阿佐線	安芸	高知県
7555	82180	土佐くろしお鉄道阿佐線	伊尾木	高知県
7555	82275	土佐くろしお鉄道阿佐線	下山	高知県
7555	83240	土佐くろしお鉄道阿佐線	唐浜	高知県
7555	82170	土佐くろしお鉄道阿佐線	安田	高知県
7555	83150	土佐くろしお鉄道阿佐線	田野	高知県
7555	83275	土佐くろしお鉄道阿佐線	奈半利	高知県
7670	83877	仙台市地下鉄東西線	八木山動物公園	宮城県
7670	83887	仙台市地下鉄東西線	青葉山	宮城県
7670	83897	仙台市地下鉄東西線	川内	宮城県
7670	83907	仙台市地下鉄東西線	国際センター	宮城県
7670	83917	仙台市地下鉄東西線	大町西公園	宮城県
7670	83927	仙台市地下鉄東西線	青葉通一番町	宮城県
7670	50550	仙台市地下鉄東西線	仙台	宮城県
7670	83947	仙台市地下鉄東西線	宮城野通	宮城県
7670	83957	仙台市地下鉄東西線	連坊	宮城県
7670	83967	仙台市地下鉄東西線	薬師堂	宮城県
7670	83977	仙台市地下鉄東西線	卸町	宮城県
7670	83987	仙台市地下鉄東西線	六丁の目	宮城県
7670	83997	仙台市地下鉄東西線	荒井	宮城県
7675	59700	北海道新幹線	新青森	青森県
7675	56310	北海道新幹線	奥津軽いまべつ	青森県
7675	54540	北海道新幹線	木古内	北海道
7675	54115	北海道新幹線	新函館北斗	北海道
2445	67530	ＪＲ赤穂線	寒河	岡山県
2445	67535	ＪＲ赤穂線	日生	岡山県
2445	67540	ＪＲ赤穂線	伊里	岡山県
2445	67545	ＪＲ赤穂線	備前片上	岡山県
2445	67550	ＪＲ赤穂線	西片上	岡山県
2445	67555	ＪＲ赤穂線	伊部	岡山県
2445	67560	ＪＲ赤穂線	香登	岡山県
2445	67565	ＪＲ赤穂線	長船	岡山県
2445	67570	ＪＲ赤穂線	邑久	岡山県
2445	67575	ＪＲ赤穂線	大富	岡山県
2445	67580	ＪＲ赤穂線	西大寺	岡山県
2445	67585	ＪＲ赤穂線	大多羅	岡山県
2445	52270	ＪＲ赤穂線	東岡山	岡山県
2445	52275	ＪＲ赤穂線	高島	岡山県
2445	52277	ＪＲ赤穂線	西川原	岡山県
2445	52280	ＪＲ赤穂線	岡山	岡山県
2525	68250	ＪＲ山陰本線	東浜	鳥取県
2525	68255	ＪＲ山陰本線	岩美	鳥取県
2525	68260	ＪＲ山陰本線	大岩	鳥取県
2525	68265	ＪＲ山陰本線	福部	鳥取県
2525	68750	ＪＲ山陰本線	鳥取	鳥取県
2525	68270	ＪＲ山陰本線	湖山	鳥取県
2525	68275	ＪＲ山陰本線	鳥取大学前	鳥取県
2525	68280	ＪＲ山陰本線	末恒	鳥取県
2525	68285	ＪＲ山陰本線	宝木	鳥取県
2525	68290	ＪＲ山陰本線	浜村	鳥取県
2525	68295	ＪＲ山陰本線	青谷	鳥取県
2525	68300	ＪＲ山陰本線	泊	鳥取県
2525	68305	ＪＲ山陰本線	松崎	鳥取県
2525	68310	ＪＲ山陰本線	倉吉	鳥取県
2525	68315	ＪＲ山陰本線	下北条	鳥取県
2525	68320	ＪＲ山陰本線	由良	鳥取県
2525	68325	ＪＲ山陰本線	浦安	鳥取県
2525	68330	ＪＲ山陰本線	八橋	鳥取県
2525	68335	ＪＲ山陰本線	赤碕	鳥取県
2525	68340	ＪＲ山陰本線	中山口	鳥取県
2525	68345	ＪＲ山陰本線	下市	鳥取県
2525	68350	ＪＲ山陰本線	御来屋	鳥取県
2525	68355	ＪＲ山陰本線	名和	鳥取県
2525	68360	ＪＲ山陰本線	大山口	鳥取県
2525	68365	ＪＲ山陰本線	淀江	鳥取県
2525	53340	ＪＲ山陰本線	伯耆大山	鳥取県
2525	53345	ＪＲ山陰本線	東山公園	鳥取県
2525	53350	ＪＲ山陰本線	米子	鳥取県
2525	68370	ＪＲ山陰本線	安来	島根県
2525	68375	ＪＲ山陰本線	荒島	島根県
2525	68380	ＪＲ山陰本線	揖屋	島根県
2525	68385	ＪＲ山陰本線	東松江	島根県
2525	68390	ＪＲ山陰本線	松江	島根県
2525	68395	ＪＲ山陰本線	乃木	島根県
2525	68400	ＪＲ山陰本線	玉造温泉	島根県
2525	68405	ＪＲ山陰本線	来待	島根県
2525	68755	ＪＲ山陰本線	宍道	島根県
2525	68410	ＪＲ山陰本線	荘原	島根県
2525	68415	ＪＲ山陰本線	直江	島根県
2525	83856	ＪＲ山陰本線	出雲市	島根県
2525	68420	ＪＲ山陰本線	西出雲	島根県
2525	68425	ＪＲ山陰本線	出雲神西	島根県
2525	68430	ＪＲ山陰本線	江南	島根県
2525	68435	ＪＲ山陰本線	小田	島根県
2525	68440	ＪＲ山陰本線	田儀	島根県
2525	68445	ＪＲ山陰本線	波根	島根県
2525	68450	ＪＲ山陰本線	久手	島根県
2525	68455	ＪＲ山陰本線	大田市	島根県
2525	68460	ＪＲ山陰本線	静間	島根県
2525	68465	ＪＲ山陰本線	五十猛	島根県
2525	68470	ＪＲ山陰本線	仁万	島根県
2525	68475	ＪＲ山陰本線	馬路	島根県
2525	68480	ＪＲ山陰本線	湯里	島根県
2525	68485	ＪＲ山陰本線	温泉津	島根県
2525	68490	ＪＲ山陰本線	石見福光	島根県
2525	68495	ＪＲ山陰本線	黒松	島根県
2525	68500	ＪＲ山陰本線	浅利	島根県
2525	68765	ＪＲ山陰本線	江津	島根県
2525	68505	ＪＲ山陰本線	都野津	島根県
2525	68510	ＪＲ山陰本線	敬川	島根県
2525	68515	ＪＲ山陰本線	波子	島根県
2525	68520	ＪＲ山陰本線	久代	島根県
2525	68525	ＪＲ山陰本線	下府	島根県
2525	68530	ＪＲ山陰本線	浜田	島根県
2525	68535	ＪＲ山陰本線	西浜田	島根県
2525	68540	ＪＲ山陰本線	周布	島根県
2525	68545	ＪＲ山陰本線	折居	島根県
2525	68550	ＪＲ山陰本線	三保三隅	島根県
2525	68555	ＪＲ山陰本線	岡見	島根県
2525	68560	ＪＲ山陰本線	鎌手	島根県
2525	68565	ＪＲ山陰本線	石見津田	島根県
2525	67965	ＪＲ山陰本線	益田	島根県
2525	68570	ＪＲ山陰本線	戸田小浜	島根県
2525	68575	ＪＲ山陰本線	飯浦	島根県
2525	68580	ＪＲ山陰本線	江崎	山口県
2525	68585	ＪＲ山陰本線	須佐	山口県
2525	68590	ＪＲ山陰本線	宇田郷	山口県
2525	68595	ＪＲ山陰本線	木与	山口県
2525	68600	ＪＲ山陰本線	奈古	山口県
2525	68605	ＪＲ山陰本線	長門大井	山口県
2525	68610	ＪＲ山陰本線	越ヶ浜	山口県
2525	68615	ＪＲ山陰本線	東萩	山口県
2525	68620	ＪＲ山陰本線	萩	山口県
2525	68625	ＪＲ山陰本線	玉江	山口県
2525	68630	ＪＲ山陰本線	三見	山口県
2525	68635	ＪＲ山陰本線	飯井	山口県
2525	68640	ＪＲ山陰本線	長門三隅	山口県
2525	68645	ＪＲ山陰本線	仙崎	山口県
2525	68145	ＪＲ山陰本線	長門市	山口県
2525	68650	ＪＲ山陰本線	黄波戸	山口県
2525	68655	ＪＲ山陰本線	長門古市	山口県
2525	68660	ＪＲ山陰本線	人丸	山口県
2525	68665	ＪＲ山陰本線	伊上	山口県
2525	68670	ＪＲ山陰本線	長門粟野	山口県
2525	68675	ＪＲ山陰本線	阿川	山口県
2525	68680	ＪＲ山陰本線	特牛	山口県
2525	68685	ＪＲ山陰本線	滝部	山口県
2525	68690	ＪＲ山陰本線	長門二見	山口県
2525	68695	ＪＲ山陰本線	宇賀本郷	山口県
2525	68700	ＪＲ山陰本線	湯玉	山口県
2525	68705	ＪＲ山陰本線	小串	山口県
2525	68710	ＪＲ山陰本線	川棚温泉	山口県
2525	68715	ＪＲ山陰本線	黒井村	山口県
2525	68720	ＪＲ山陰本線	梅ヶ峠	山口県
2525	68725	ＪＲ山陰本線	吉見	山口県
2525	68730	ＪＲ山陰本線	福江	山口県
2525	68735	ＪＲ山陰本線	安岡	山口県
2525	82325	ＪＲ山陰本線	梶栗郷台地	山口県
2525	68740	ＪＲ山陰本線	綾羅木	山口県
2525	52675	ＪＲ山陰本線	幡生	山口県
2525	52680	ＪＲ山陰本線	下関	山口県
2545	67425	ＪＲ姫新線	美作土居	岡山県
2545	67430	ＪＲ姫新線	美作江見	岡山県
2545	67435	ＪＲ姫新線	楢原	岡山県
2545	67440	ＪＲ姫新線	林野	岡山県
2545	67445	ＪＲ姫新線	勝間田	岡山県
2545	67450	ＪＲ姫新線	西勝間田	岡山県
